wnba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,game_date,id_status,player_1,player_2,team_1,team_2,is_combo_player
237851,11717436,11717436,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,4.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237852,11717443,11717443,237852,150721,2026-05-09T13:00:00.000-04:00,,,Kelsey Mitchell,G,IND,DAL,4.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,0
237836,11717456,11717456,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,4.5,Assists,ast,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237835,11717409,11717409,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,3.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237835,11717410,11717410,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,3.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237851,11717427,11717427,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,3.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237851,11717437,11717437,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,3.5,Rebounds,reb,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237852,11717442,11717442,237852,150721,2026-05-09T13:00:00.000-04:00,,,Kelsey Mitchell,G,IND,DAL,3.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,0
237836,11717457,11717457,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,3.5,Assists,ast,Goblin,3.5,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237836,11739850,11739850,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,3.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237835,11717408,11717408,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237851,11717426,11717426,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,2.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237836,11717455,11717455,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237835,11717407,11717407,237835,150721,2026-05-09T13:00:00.000-04:00,,,Arike Ogunbowale,G,DAL,IND,1.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Arike_Ogunbowale_WNBA_player_li5EkQnXby20K9Lhu8gX4Ygc.webp,2026-05-03,OK,,,,,0
237852,11717441,11717441,237852,150721,2026-05-09T13:00:00.000-04:00,,,Kelsey Mitchell,G,IND,DAL,1.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Kelsey_Mitchell_WNBA_player_EIjpvNmrTSUtZ3DS46UvarB1.webp,2026-05-03,OK,,,,,0
237836,11717454,11717454,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,1.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237851,11792878,11792878,237851,150721,2026-05-09T13:00:00.000-04:00,,,Caitlin Clark,G,IND,DAL,1.5,3-PT Made,3ptmade,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Caitlin_Clark_WNBA_player_QSGioalNHPIX9vjS6b9g2AVO.webp,2026-05-03,OK,,,,,0
237853,11717401,11717401,237853,150721,2026-05-09T13:00:00.000-04:00,,,Aliyah Boston,C-F,IND,DAL,0.5,Double-Double,doubledouble,Demon,,1,https://static.prizepicks.com/images/players/NBA/Aliyah_Boston_WNBA_player_G6uHubog9X1bQPpQo9lPzFr9.webp,2026-05-03,OK,,,,,0
237836,11717453,11717453,237836,150721,2026-05-09T13:00:00.000-04:00,,,Paige Bueckers,G,DAL,IND,0.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Paige_Bueckers_WNBA_player_9Y8nnqPB9PRhUk1Zb4Mlsb5c.webp,2026-05-03,OK,,,,,0
237843,11844699,11844699,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,23.5,Points,pts,Standard,15.5,0,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237843,11844701,11844701,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,10.5,Rebounds,reb,Standard,7.5,0,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237843,11717473,11717473,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,34.5,Points,pts,Demon,15.5,2,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237843,11717472,11717472,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,29.5,Points,pts,Demon,15.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237846,11717504,11717504,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,24.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237843,11717471,11717471,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,19.5,Points,pts,Goblin,15.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237863,11717486,11717486,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,19.5,Points,pts,Demon,,2,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237846,11717503,11717503,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,19.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237863,11717487,11717487,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,17.5,Points,pts,Demon,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237846,11717502,11717502,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,14.5,Points,pts,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237843,11717477,11717477,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,13.5,Rebounds,reb,Demon,7.5,3,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237843,11717476,11717476,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,12.5,Rebounds,reb,Demon,7.5,2,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237863,11717493,11717493,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,12.5,Rebounds,reb,Demon,,3,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237843,11717478,11717478,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,11.5,Rebounds,reb,Demon,7.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237863,11717482,11717482,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,11.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717485,11717485,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,11.5,Points,pts,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717492,11717492,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,11.5,Rebounds,reb,Demon,,2,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717481,11717481,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,10.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717491,11717491,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,10.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237843,11717475,11717475,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,9.5,Rebounds,reb,Goblin,7.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237863,11717483,11717483,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,9.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237843,11717474,11717474,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,8.5,Rebounds,reb,Goblin,7.5,2,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237863,11717490,11717490,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,8.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717479,11717479,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,7.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717488,11717488,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,7.5,Rebounds,reb,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237846,11717501,11717501,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,7.5,Assists,ast,Demon,,3,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237863,11717480,11717480,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,6.5,Assists,ast,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717489,11717489,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,6.5,Rebounds,reb,Goblin,,3,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237846,11717499,11717499,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,6.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237843,11717469,11717469,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,5.5,Assists,ast,Demon,2.5,3,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237846,11717500,11717500,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,5.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237846,11717506,11717506,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,5.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237843,11717467,11717467,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,4.5,Assists,ast,Demon,2.5,2,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237843,11717468,11717468,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,3.5,Assists,ast,Demon,2.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237846,11717497,11717497,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,3.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237846,11717498,11717498,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,3.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237846,11717505,11717505,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,3.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237843,11717466,11717466,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,2.5,Assists,ast,Goblin,2.5,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237846,11717496,11717496,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237846,11717495,11717495,237846,150722,2026-05-09T15:30:00.000-04:00,,,Jackie Young,G,LVA,PHX,1.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jackie_Young_WNBA_player_xMYZ7NbkZrdioerQcMdWBKG9.webp,2026-05-03,OK,,,,,0
237843,11717470,11717470,237843,150722,2026-05-09T15:30:00.000-04:00,,,A'ja Wilson,C,LVA,PHX,0.5,Double-Double,doubledouble,Goblin,,1,https://static.prizepicks.com/images/players/NBA/A'ja_Wilson_WNBA_player_e1fzWnin9JBoRKYaugxyyP08.webp,2026-05-03,OK,,,,,0
237863,11717484,11717484,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,0.5,Double-Double,doubledouble,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
237863,11717494,11717494,237863,150722,2026-05-09T15:30:00.000-04:00,,,Alyssa Thomas,F,PHX,LVA,0.5,Triple-Double,tripledouble,Demon,,1,https://static.prizepicks.com/images/players/NBA/Alyssa_Thomas_WNBA_player_c83t6yiGUdTaX15qhECRPsSg.webp,2026-05-03,OK,,,,,0
